year,code,amount,name,topname,depname,depcat,cat,ref
2015,57125072707,15800,"ซื้อพัสดุห้องเรียนคุณภาพ โดยวิธีตกลงราคา","","โรงเรียนบ้านป่าหนาม","","ซื้อ",""
2015,57125073599,22926,"ซื้อน้ำมันเชื้อเพลิงและหล่อลื่น โดยวิธีตกลงราคา","","สำนักงานอุตสาหกรรมจังหวัดกาฬสินธุ์","","ซื้อ",""
2015,57125073898,20800,"จ้างเหมาซ่อมบำรุงเครื่องปรับอากาศ เครื่องที่ 1 รหัส 420-48-0059 เครื่องที่ 2 รหัส 420-48-0060 โดยวิธีตกลงราคา","","องค์การบริหารส่วนจังหวัดร้อยเอ็ด","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125074260,150000,"สอบราคาจ้างปรับปรุงซ่อมแซมห้องภาษาไทย","","โรงเรียนองครักษ์","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125074759,5000,"จ้างเช่าเหมารถเพื่อโครงการเข้าค่ายคุณธรรม ของนักเรียนชั้น  ป.4-6 โดยวิธีตกลงราคา","","โรงเรียนชุมชนบ้านแม่จะเราบ้านทุ่ง","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125074797,678300,"สอบราคาซื้อครุภัณฑ์วิทยาศาสตร์ จำนวน ๒ รายการ (ครั้งที่ 2)","","ศูนย์ส่งเสริมอุตสาหกรรมอ้อยและน้ำตาลทรายภาค 3 ชลบุรี","","ซื้อ",""
2015,57125075261,24000,"จ้างlสร้างที่จอดรถยนต์ในโรงเรียน โดยวิธีตกลงราคา","","โรงเรียนบ้านหนองเบน","","จ้างก่อสร้าง",""
2015,57125076329,29360,"ซื้อวัสดุครุภัณฑ์โครงการอาหารกลางวันนักเรียน โดยวิธีตกลงราคา","","โรงเรียนนิคมสร้างตนเองเขื่อนเพชร (พิบูลย์สงเคราะห์)","","ซื้อ",""
2015,57125076892,40000,"ซื้อปัจจัยการผลิต สนับสนุนเกษตรกรผู้ร่วมโครงการส่งเสริมการผลิตสินค้าเกษตรปลอดภัย กิจกรรมผลิตพืชอาหารปลอดภัยได้มาตรฐาน โดยวิธีตกลงราคา","","สำนักงานเกษตรอำเภอบ้านด่าน","","ซื้อ",""
2015,57125077232,1933.49,"ซื้อวัสดุก่อสร้าง (กระเบื้องลอนคู่ ,เฌอร่าบอร์ด ,ปูนฉาบสำเร็จ)  จำนวน  ๕  รายการ โดยวิธีตกลงราคา","","เทศบาลเมืองลัดหลวง","","ซื้อ",""
2015,57125078061,1980000,"สอบราคาจ้างเหมาทำความสะอาด ประจำปี 2558","","ศูนย์ฟื้นฟูสมรรถภาพคนงานประจำภาคตะวันออกเฉียงเหนือ (จังหวัดขอนแก่น)","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125078635,1986000,"สอบราคาจ้างจ้างเหมาทำการซ่อมไฟฟ้าแสงสว่างกิ่งคู่ ทางหลวงหมายเลข ๒๐๕ ตอนควบคุม ๐๑๐๒ ตอนดงพลับ - ม่วงค่อม ระหว่าง กม.๒๐+๒๕๔ - กม.๒๒+๒๕๔ เกาะกลาง ระยะทาง ๒.๐๐๐ กิโลเมตร ปริมาณงาน ๕๐ ต้น","","แขวงทางหลวงลพบุรีที่ 1","","จ้างก่อสร้าง",""
2015,57125079107,1097000,"สอบราคาจ้างก่อสร้างถนนลาดยางแคปซิลสายบ้านบึงหล่ม - บ้านหนองเต่า หมู่ที่ 5 ตำบลหนองปลิง","","องค์การบริหารส่วนตำบลหนองปลิง","","จ้างก่อสร้าง",""
2015,57125079263,1390400,"สอบราคาจ้างเหมาทำงานเครื่องหมายจราจรบนผิวทาง  ทางหลวงหมายเลข  ๒๒๔๓  ตอนควบคุม ๐๑๐๓","","แขวงทางหลวงลพบุรีที่ 2 (ลำนารายณ์)","","จ้างก่อสร้าง",""
2015,57125079573,27504,"จ้างเหมาบุคคลภายนอกปฏิบัติงานซ่อมแนวเขตแปลงบำรุงป่าทางตรวจการแพรก โดยวิธีตกลงราคา","","สถานีพัฒนาทรัพยากรป่าชายเลนที่ 3 (ขลุง จันทบุรี)","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125079912,1939000,"สอบราคาจ้างโครงการขุดลอกคลองกระเลิงหนองตาล หมู่ที่ ๓ ตำบลบ้านวัง อำเภอโนนไทย  จังหวัดนครราชสีมา","","ที่ทำการปกครองอำเภอโนนไทย","","จ้างก่อสร้าง",""
2015,57125080006,314760,"สอบราคาจ้างพิมพ์หนังสือเรียน หลักสูตรการศึกษานอกระบบระดับการศึกษาขั้นพื้นฐาน พุทธศักราช 2551 ภาคเรียนที่ 2/2557","","ศูนย์ กศน.ท่าคันโท","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125080095,752000,"สอบราคาจ้างโครงการก่อสร้างถนนหินคลุก จากบ้านนายแวว พรมวันนา ถึงถนนลาดยาง หลังวัดท่าหลวง","","เทศบาลตำบลบ้านท่าหลวง","","จ้างก่อสร้าง",""
2015,57125080139,37620,"ซื้อวัสดุฝึกหลักสูตรการฝึกเตรียมเข้าทำงาน รุ่นที่ 2/2558 จำนวน 3 สาขา โดยวิธีตกลงราคา","","ศูนย์พัฒนาฝีมือแรงงานจังหวัด สระแก้ว","","ซื้อ",""
2015,57125080730,300000,"ซื้อน้ำมันเชื้อเพลิงสำหรับเครื่องยนต์ชนิดต่างๆ ของงานก่อสร้าจัดรูปที่ดินต.หัวเขา อ.เดิมบางนางบวช จ.สุพรรณบุรี(ส่วนที่๑) โดยวิธีพิเศษ","","โครงการปฏิบัติการคันคูน้ำ ที่ 11(ชคน.) กรมชลประทาน นนทบุรี","","ซื้อ",""
2015,57125080857,43281.5,"ซื้อวัสุดการแพทย์ โดยวิธีตกลงราคา","","โรงพยาบาลน่าน","","ซื้อ",""
2015,57125081718,118800,"สอบราคาจ้างเหมาบำรุงรักษาบริเวณและงานเดินเครื่องบำรุงรักษาโรงไฟฟ้าบ้านยาง","","การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (เขื่อนภูมิพล)","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125081868,5810,"ซื้อวัสดุเพื่อใช้ในโครงการพัฒนาเกษตรกรปราดเปรื่องในเขตปฏิรูปที่ดิน Smart Farmer  ปี 2558 โดยวิธีตกลงราคา","","สำนักงานการปฏิรูปที่ดินจังหวัด สงขลา","","ซื้อ",""
2015,57125081917,1519000,"สอบราคาจ้างเหมางานเครื่องหมายนำทาง  ปุ่มสะท้อนแสง (ROAD  STUD)  ชนิดทางเดียว (UNI-DIRECTION)  ทางหลวงหมายเลข 2  ตอนควบคุม 0603  ตอน อุดรธานี - น้ำสวย  ระหว่าง กม.457+639 - กม.486+306 (LT.RT เป็นช่วงๆ)  ปริมาณงาน  6,331  อัน","","แขวงทางหลวงอุดรธานีที่ 1","","จ้างก่อสร้าง",""
2015,57125082125,1500000,"สอบราคาจ้างปรับภูมิทัศน์ลานสมชนะ จำนวน 1 รายการ","","มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา เชียงใหม่","","จ้างก่อสร้าง",""
2015,57125082386,45500,"จ้างเหมาปรับปรุงซ่อมแซมระบบไฟฟ้าอาคารห้องเรียนพิเศษ โดยวิธีตกลงราคา","","โรงเรียนอนุบาลวานรนิวาส(ราษฎร์บำรุง)","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125082482,1990000,"สอบราคาจ้างกิจกรรมอำนวยความปลอดภัยเพื่อป้องกันและแก้ไขอุบัติเหตุทางถนน ปี 2558 งานไฟฟ้าแสงสว่าง","","แขวงทางหลวงกาฬสินธุ์","","จ้างก่อสร้าง",""
2015,57125083345,99670.5,"ซื้อวัสดุไฟฟ้าและวิทยุ 3 รายการ (ช่าง) โดยวิธีตกลงราคา","","เทศบาลนครนนทบุรี","","ซื้อ",""
2015,57125084392,185000,"สอบราคาจ้างปรับปรุงถนนเป็นผิวจราจรแบบคอนกรีตเสริมเหล็ก สายต่อจากถนน คสล.หน้าบ้านนายกลด  ขำประภา ถึง นานายสุรัตน์  ทัพศิริ (ซอยบ้านนางทองเกิน)","","เทศบาลตำบลทางพระ","","จ้างก่อสร้าง",""
2015,57125084527,1977850,"สอบราคาจ้างงานจ้างเหมาทำการงานติดตั้งไฟฟ้าแสงสว่าง","","แขวงทางหลวงลำปางที่ 2","","จ้างก่อสร้าง",""
2015,57125084744,99700,"จ้างซ่อมเปลี่ยนหลังคาโรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลหาดส้มแป้น โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหาดส้มแป้น","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125084779,17091.2,"ซื้อค่าน้ำมันเชื้อเพลิงและหล่อลื่น ประจำเดือน พฤศจิกายน 2558 โดยวิธีตกลงราคา","","สำนักงานคุมประพฤติจังหวัดตาก สาขาแม่สอด","","ซื้อ",""
2015,57125086394,101920,"สอบราคาจ้างโครงการจ้างเหมาจัดทำอาหารกลางวันให้ศูนย์พัฒนาเด็กเล็กตำบลบ้านกวาง(กุญชรนิมิตร) หมู่ที่ 5 และศูนย์พัฒนาเด็กเล็กตำบลบ้านกวาง หมู่ที่ 6 ของเดือน ม.ค - ก.ย 2558","","องค์การบริหารส่วนตำบลบ้านกวาง","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125086740,46702,"ซื้อวัสดุสำนักงานเพื่อใช้งานภายในแผนกงานสารสนเทศ โดยวิธีตกลงราคา","","มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย  วิทยาเขตนครศรีธรรมราช","","ซื้อ",""
2015,57125086978,50000,"ซื้อโต๊ะเอนกประสงค์ โดยวิธีตกลงราคา","","เทศบาลตำบลน้ำคำใหญ่","","ซื้อ",""
2015,57125087139,100000,"ซื้อเก้าอี้พลาสติก โดยวิธีตกลงราคา","","เทศบาลตำบลน้ำคำใหญ่","","ซื้อ",""
2015,57125087325,100000,"ซื้อเต้นท์ โดยวิธีตกลงราคา","","เทศบาลตำบลน้ำคำใหญ่","","ซื้อ",""
2015,57125088330,100000,"ซื้อหินคลุก จำนวน 216 ลูกบาศก์เมตร โดยวิธีตกลงราคา","","องค์การบริหารส่วนจังหวัดพะเยา","","ซื้อ",""
2015,57125088364,12000,"ซื้อเครื่องตัดหญ้าแบบข้ออ่อนพร้อมใบมีด โดยวิธีตกลงราคา","","เทศบาลตำบลปากน้ำท่าเรือ","","ซื้อ",""
2015,57125090018,9279,"ซื้อซื้อวัสดุสำนักงาน โดยวิธีตกลงราคา","","ศูนย์พิสูจน์หลักฐาน 4 (จว.ขอนแก่น)","","ซื้อ",""
2015,57125090092,26220,"ซื้อทรายหยาบน้ำจืด (รวม 1 รายการ) โดยวิธีตกลงราคา","","โครงการชลประทาน (ชคป.) พิจิตร กรมชลประทาน","","ซื้อ",""
2015,57125090134,26500,"ซื้อมอก.242-2531 ไม้เนื้ออ่นแปรรูป (รวม 3 รายการ) โดยวิธีตกลงราคา","","โครงการชลประทาน (ชคป.) พิจิตร กรมชลประทาน","","ซื้อ",""
2015,57125090357,229680,"จ้างทำความสะอาดสำนักงานการไฟฟ้าส่วนภูมิภาคจังหวัดชัยนาท โดยวิธีตกลงราคา","","การไฟฟ้าส่วนภูมิภาคจังหวัดชัยนาท","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125090900,165828.6,"จ้างซ่อมทำเพิ่มเติมใต้แนวน้ำโป๊ะหน้าท่า กองบริการ ประจำปีงบประมาณ 2558 โดยวิธีพิเศษ","","กองบริการ ฝ่ายการร่องน้ำ  การท่าเรือแห่งประเทศไทย","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125091387,400000,"สอบราคาจ้างปรับปรุงซ่อมแซมอาคาร และสิ่งก่อสร้างอื่น","","โรงเรียนชัยบาดาลวิทยา ลพบุรี","","จ้างก่อสร้าง",""
2015,57125091573,11430,"ซื้อวัสดุก่อสร้าง โดยวิธีตกลงราคา","","เทศบาลตำบลหางดง","","ซื้อ",""
2015,57125091932,50000,"จ้างปรับปรุงซ่อมแซมระบบไฟฟ้าอาคารเรียน โดยวิธีตกลงราคา","","โรงเรียนบ้านนาโพธิ์ใต้","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125092040,24700,"จ้างซ่อมรถขยะ หมายเลขทะเบียน 83-4303 โดยวิธีตกลงราคา","","องค์การบริหารส่วนตำบลในคลองบางปลากด","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125092516,8806.95,"ซื้อวัสดุเชื้อเพลิงและหล่อลื่น ประจำวันที่ 1-15 พฤศจิกายน 2557 โดยวิธีตกลงราคา","","เทศบาลเมืองบ้านไผ่","","ซื้อ",""
2015,57125092550,30109.8,"ซื้อวัสดุคอมพิวเตอร์ จำนวน  4 รายการ โดยวิธีตกลงราคา","","คณะมนุษยศาสตร์  มหาวิทยาลัยศรีนครินทรวิโรฒ","","ซื้อ",""
2015,57125092727,40000,"ซื้อวัสดุอุปกรณ์ประกอบการเรียนการสอน โดยวิธีตกลงราคา","","โรงเรียนบ้านเหล่า","","ซื้อ",""
2015,57125093248,779000,"เช่าเครื่องถ่ายเอกสารขนาดกลาง โดยวิธีพิเศษ","","กรมพลาธิการทหารเรือ กรุงเทพฯ","","เช่า",""
2015,57125094536,435000,"สอบราคาจ้างก่อสร้างส้วมนักเรียนหญิง  6  ที่/49","","โรงเรียนเหล่ากลางวิทยาคม","","จ้างก่อสร้าง",""
2015,57125095080,100000,"จ้างเหมาปรับปรุงซ่อมแซมระบบไฟฟ้า โดยวิธีตกลงราคา","","โรงเรียนบ้านแม่รัง(จัดสรรราษฎร์สงเคราะห์)","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125095209,6000,"ซื้อค่าวัสดุน้ำมันเชื้อเพลิงและหล่อลื่น   ประจำเดือน  ธันวาคม  2557   กิจกรรมจัดการพื้นที่อนุรักษ์อย่างมีส่วนร่วม   งบดำเนินงาน  ค่าตอบแทนใช้สอยและวัสดุ โดยวิธีตกลงราคา","","ศูนย์จัดการต้นน้ำที่  3","","ซื้อ",""
2015,57125095231,552300,"สอบราคาจ้างปรับปรุงบริเวณบ้านพักข้าราชการ (แฟลต) ของที่ทำการปกครองจังหวัดแม่ฮ่องสอน จำนวน 2 รายการ","","ที่ทำการปกครองจังหวัด แม่ฮ่องสอน","","จ้างก่อสร้าง",""
2015,57125095338,229680,"จ้างจ้างเหมาบุคคลภายนอกรักษาความสะอาด สำนักงานการไฟฟ้าส่วนภูมิภาคอำเภอบัวใหญ่ จังหวัดนครราชสีมา ประจำปี 2558 จำนวน 12 เดือน(ระยะเวลา 1 ปี) โดยวิธีตกลงราคา","","การไฟฟ้าส่วนภูมิภาค อำเภอบัวใหญ่","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125095575,512600,"ซื้อหม้อแปลงติดตั้งให้ผู้ใช้ไฟ ทรัพย์สินผู้ใช้ไฟ (C 02.2) งบผู้ใช้ไฟ โดยวิธีตกลงราคา","","การไฟฟ้าส่วนภูมิภาค อำเภอหาดใหญ่ (สาขาที่ 314)","","ซื้อ",""
2015,57125095648,30000,"ซื้อเครื่องตัดหญ้า  จำนวน   3  เครื่อง โดยวิธีตกลงราคา","","องค์การบริหารส่วนตำบลทุ่งค่าย","","ซื้อ",""
2015,57125096932,150000,"สอบราคาจ้างจ้างปรับปรุง  ซ่อมแซม ฝ้ายิปซั่มบอร์ดหนา 9 มม. คร่าวไม้เนื้อแข็งและปูกระเบื้องห้องเรียน เคลือบผิวมันเรียบ ขนาด 12","","โรงเรียนเมืองตลุงพิทยาสรรพ์","","จ้างก่อสร้าง",""
2015,57125097905,321000,"สอบราคาจ้างปรับปรุงซ่อมแซม อาคารเรียนแบบ สปช.105/29 และส้วมแบบ สปช.รย 604/43","","โรงเรียนบ้านหนองเจ๊กสร้อย","","จ้างก่อสร้าง",""
2015,57125098089,6912,"ซื้อวัสดุฝึกภาคเรียนที่ 1/2557 วิชา 1555102 ศศ.ม.ภาษาอังกฤษ โดยวิธีตกลงราคา","","บัณฑิตวิทยาลัย","","ซื้อ",""
2015,57125098133,800000,"สอบราคาซื้อวัสดุก่อสร้าง  เพื่อทำการปรับปรุงซ่อมแซมอาคารสำนักงาน  อาคารที่พักอาศัย  และสิ่งก่อสร้างประกอบ ทางหลวงหมายเลข ๒๑๒ ตอนควบคุมที่ ๐๑๐๒ ตอน หนองคาย - ปากสวย ที่ กม.๐+๐๕๐ (LT.) จำนวน ๕ หลัง กำหนดส่งมอบวัสดุ ๑๕๐ วัน","","แขวงทางหลวงหนองคาย","","ซื้อ",""
2015,57125098305,126600,"สอบราคาเช่าเครื่องถ่ายเอกสาร จำนวน 3 เคร่อง","","สำนักงานประกันสังคมจังหวัด ชลบุรี","","เช่า",""
2015,57125098359,99540,"ซื้อโต๊ะ - เก้าอี้นักเรียน  มอก. โดยวิธีตกลงราคา","","โรงเรียนบ้านปางละกอ","","ซื้อ",""
2015,57125100256,13161,"จ้างเหมาซ่อมทำเรือยนต์ตรวจการณ์เจ้าท่า 170 โดยวิธีตกลงราคา","","สำนักงานการขนส่งทางน้ำที่ 6 สาขาพัทยา ชลบุรี","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125100551,2403000,"ประกวดราคาจ้างงานเครื่องหมายจราจรบนผิวทาง ทางหลวงหมายเลข 4309 ตอนควบคุม 0100 ตอน สามแยกทุ่งหวัง - สงขลา ระหว่าง กม.0+375 - กม.7+680 เป็นตอนๆ ปริมาณงาน 6,012 ตร.ม. จำนวน 3 รายการ ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงสงขลาที่ 1","","จ้างก่อสร้าง",""
2015,57125101111,10476,"ซื้อวัสดุสำหรับตกแต่งห้องเรียน BBL โดยวิธีตกลงราคา","","โรงเรียนบ้านบ่อหยวก","","ซื้อ",""
2015,57125101900,1988000,"สอบราคาจ้างเหมาทำการติดตั้งไฟฟ้าแสงสว่างชนิดกิ่งเดี่ยว ความสูง 9.00 เมตร (Mounting Height) Tapered Steel Pole Single Bracket With High Pressure Sodium Lamp 250 Watts,Cut-Off  พร้อมอุปกรณ์ครบชุด ตลอดจนค่าธรรมเนียมต่าง ๆ แล้วเสร็จใช้งานได้ตามปกติ ตามแบบมาตรฐานกรมทางหลวงเลขที่ DWG.NO.MD - 601 ทางหลวงหมายเลข ๓๓๖๖ ตอนควบคุม ๐๑๐๐  ตอน ท่าข้าม - โนนสาวเอ้  ระหว่าง กม.๑๔+๐๐๐ - กม.๑๕+๑๖๐ และทางหลวงหมายเลข ๓๓๖๗ ตอนควบคุม ๐๑๐๐ ตอน คลองน้ำใส - เขาน้อย  ระหว่าง กม.๐+๐๒๐ - กม.๐+๖๖๐ ปริมาณงาน ๔๗  ต้น","","แขวงทางหลวงสระแก้ว (วัฒนานคร)","","จ้างก่อสร้าง",""
2015,57125102660,46615,"ซื้อจัดซื้อวัสดุอุปกรณ์กีฬาเพื่อใช้ในโครงการจัดส่งทีมนักกีฬาเข้าร่วมการแข่งขันกีฬาประเพณีองค์กรปกครองส่วนท้องถิ่นสัมพันธ์อำเภอหนองหงส์  ครั้งที่ 17 ประจำปี พ.ศ. 2557 เป็นเงินจำนวน  46,615  บาท โดยวิธีตกลงราคา","","องค์การบริหารส่วนตำบลเมืองฝ้าย","","ซื้อ",""
2015,57125103054,1933200,"สอบราคาจ้างเหมาทำงานราวกันอันตราย  บนทางหลวงหมายเลข 31","","สำนักงานทางหลวงที่ 13 (กรุงเทพ)","","จ้างก่อสร้าง",""
2015,57125103263,1848000,"สอบราคาจ้างเหมาทำงานไฟฟ้าแสงสว่าง บนทางหลวงหมายเลข 3268 ตอน บางพลี ถึง บางบ่อ ระหว่าง กม.12+800, กม.13+565, กม.13+960, กม.15+670, กม.16+080, กม.17+164 (บริเวณจุดกลับรถ) ปริมาณงาน 36 ต้น","","สำนักงานทางหลวงที่ 13 (กรุงเทพ)","","จ้างก่อสร้าง",""
2015,57125103431,1976000,"สอบราคาจ้างเหมาทำงานซ่อมไฟฟ้าแสงสว่างและไฟสัญญาณจราจร บนทางหลวงหมายเลข 309 ตอน วังน้อย ถึง อยุธยา ระหว่าง กม.11+862 ถึง กม.18+492 ปริมาณงาน 2 แห่ง","","สำนักงานทางหลวงที่ 13 (กรุงเทพ)","","จ้างก่อสร้าง",""
2015,57125103542,17500,"จ้างเหมารับ - ส่งนักเรียน โดยวิธีตกลงราคา","","โรงเรียนสะเมิงพิทยาคม","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125105838,460000,"สอบราคาจ้างก่อสร้างระบบประปาหมู่บ้าน บ้านท่าพิกุล หมู่ที่ 4","","องค์การบริหารส่วนตำบลท่าฉาง","","จ้างก่อสร้าง",""
2015,57125106321,20000,"ซื้อเพื่อใช้กับรถยนต์ราชการหมายเลขทะเบียน  กข 1612 มส โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอสบเมย","","ซื้อ",""
2015,57125106771,33400,"ซื้องานซ่อมแซมเครื่องกว้านและระบบเปิด-ปิด เครื่องกว้าน โดยวิธีตกลงราคา","","โครงการส่งน้ำฯ ดำเนินสะดวก (ราชบุรี) กรมชลประทาน","","ซื้อ",""
2015,57125106805,10000,"จ้างปรับปรุงซ่อมแซมระบบไฟฟ้า-ประปา โดยวิธีตกลงราคา","","โรงเรียนบ้านโพนงาม(พูนเพิ่มวิทยาคาร)","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125107140,9000,"ซื้อวัสดุอื่นๆ โดยวิธีตกลงราคา","","ศูนย์ กศน.พยุหะคีรี","","ซื้อ",""
2015,57125107360,1986000,"สอบราคาจ้างเหมาทำการติดตั้งไฟฟ้าแสงสว่างชนิดกิ่งเดี่ยว ความสูง 9.00 เมตร (Mounting Height) Tapered Steel Pole Single Bracket With High Pressure Sodium Lamp 250 Watts,Cut-Off  พร้อมอุปกรณ์ครบชุด ตลอดจนค่าธรรมเนียมต่าง ๆ แล้วเสร็จใช้งานได้ตามปกติ ตามแบบมาตรฐานกรมทางหลวงเลขที่ DWG.NO.MD - 601 ทางหลวงหมายเลข 3486  ตอนควบคุม 0102  ตอน โคคลาน - ใหม่ไทยถาวร  ระหว่าง  กม.8+840 - กม.10+680 ปริมาณงาน 47 ต้น","","แขวงทางหลวงสระแก้ว (วัฒนานคร)","","จ้างก่อสร้าง",""
2015,57125107729,14550,"จ้างเหมาซ่อมแซมรถตัก JCB ต-1215 โดยวิธีตกลงราคา","","เทศบาลเมืองบ้านโป่ง","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125108213,34000,"ซื้อวัสดุปรับปรุงซ่อมแซมระบบไฟฟ้า - ประปา โดยวิธีตกลงราคา","","โรงเรียนสุขพรหมมีศรัทธาญาติ","","ซื้อ",""
2015,57125109527,9950,"ซื้อวัสดุการเกษตร โดยวิธีตกลงราคา","","สำนักบริหารพื้นที่อนุรักษ์ที่ 3 กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช ราชบุรี","","ซื้อ",""
2015,57125111204,1367000,"สอบราคาจ้างเหมาทำการผลิตพร้อมติดตั้งป้ายจราจร  ทางหลวงหมายเลข  212  ตอนควบคุม  0201 ตอน  ห้วยก้านเหลือง - ดงบัง  ระหว่าง  กม.170+300 - กม.209+032 (เป็นแห่ง ๆ)  ปริมาณงาน  228  ตร.ม.","","แขวงทางหลวงบึงกาฬ","","จ้างก่อสร้าง",""
2015,57125111315,10000,"ซื้อวัสดุสำนักงาน โดยวิธีตกลงราคา","","องค์การบริหารส่วนจังหวัดร้อยเอ็ด","","ซื้อ",""
2015,57125111387,30000,"ซื้อวัสดุตามโครงการเร่งด่วนตามงานบริหารงานทั่วไป โรงเรียนบ้านต้นปล้องแดนเมือง โดยวิธีตกลงราคา","","โรงเรียนบ้านต้นปล้อง","","ซื้อ",""
2015,57125111461,1833600,"สอบราคาจ้างก่อสร้างถนน ค.ส.ล. ถนนสายเลียบคลองรางปลาหมอ  ม.6  ต.บางภาษี  ผิวจราจรกว้าง 5.00  เมตร  หนา 0.20 เมตร  ความยาว  380  เมตร  หรือคิดเป็นพื้นที่ผิวจราจร ค.ส.ล. ไม่น้อยกว่า 1,900 ตารางเมตร","","เทศบาลตำบลรางกระทุ่ม","","จ้างก่อสร้าง",""
2015,57125111600,243000,"สอบราคาจ้างจ้างเหมาบริการจัดเก็บขยะมูลฝอยและสิ่งปฏิกูล","","องค์การบริหารส่วนตำบลศรีภูมิ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125112036,10000,"ซื้อวัสดุคอมพิวเตอร์ โดยวิธีตกลงราคา","","องค์การบริหารส่วนจังหวัดร้อยเอ็ด","","ซื้อ",""
2015,57125112827,520000,"จ้างบริษัทผู้เชี่ยวชาญบริหารจัดการการเดินทางไปศึกษาข้อมูลในการพัฒนาแหล่งเรียนรู้ของประเทศ ณ เมืองโตเกียว ประเทศญี่ปุ่น โดยวิธีตกลงราคา","","สำนักงานบริหารและพัฒนาองค์ความรู้ (องค์การมหาชน)","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125113001,50000,"จ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก บ้านโคกล่าม  หมู่ที่่ ๑๐  ต.ห้วยหิน โดยวิธีตกลงราคา","","เทศบาลตำบลห้วยหิน","","จ้างก่อสร้าง",""
2015,57125113358,89550,"ซื้อน้ำมันเชื้อเพลิงและหล่อลื่น(หินคลุก) โดยวิธีตกลงราคา","","องค์การบริหารส่วนจังหวัดขอนแก่น","","ซื้อ",""
2015,57125113656,74800,"จ้างโครงการจ้างเหมาประกอบอาหารกลางวันศูนย์พัฒนาเด็กเล็กบ้านเฮาะ หมู่6 โดยวิธีตกลงราคา","","องค์การบริหารส่วนตำบลปางหินฝน","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57125115501,9000,"ซื้อวัสดุการเกษตร โดยวิธีตกลงราคา","","สำนักบริหารพื้นที่อนุรักษ์ที่ 3 กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช ราชบุรี","","ซื้อ",""
2015,57125115631,98000,"ซื้อจัดซื้อซุ้มเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัวฯ จำนวน ๑ ซุ้ม โดยวิธีตกลงราคา","","องค์การบริหารส่วนตำบลดอนไก่ดี","","ซื้อ",""
2015,57125117095,9395,"ซื้อวัสดุุงานบ้านงานครัว จำนวน 10 รายการ โดยวิธีตกลงราคา","","องค์การบริหารส่วนจังหวัดนครปฐม","","ซื้อ",""
2015,57125117465,48500,"จ้างเหมาปรับพื้นและปูกระเบื้องห้องเก็บอุปกรณ์ครัว โดยวิธีตกลงราคา","","โรงเรียนวิทยสัมพันธ์","","จ้างก่อสร้าง",""
2015,57125117611,7000,"ซื้อวัสดุสำนักงาน โรงเรียนเทศบาล1 โดยวิธีตกลงราคา","","โรงเรียนเทศบาล 1 (บ้านในเมือง)","","ซื้อ",""
2015,57125117732,420000,"สอบราคาซื้ออุปกรณ์กระจายสัญญาณเครือข่ายพร้อมติดตั้ง จำนวน 1 ชุด","","สำนักนวัตกรรมการเรียนรู้  มหาวิทยาลัยศรีนครินทรวิโรฒ","","ซื้อ",""
2015,57125117874,98710,"ซื้อสลักเกลียวหัวหกเหลี่ยมและอื่นๆ จำนวน 10 รายการ โดยวิธีตกลงราคา","","โครงการชลประทาน (ชคป.) นนทบุรี กรมชลประทาน","","ซื้อ",""
2015,57125118100,33000,"ซื้อวัสดุครุภัณฑ์เครื่องกรองน้ำ โดยวิธีตกลงราคา","","โรงเรียนวิเศษไชยชาญ(ตันติวิทยาภูมิ)","","ซื้อ",""
